sid,survey_idno,variable,#_variable,var_dcml,loc_width,labl,var_security,var_universe_clusion,var_qstn_qstnlit,var_universe,var_sumstat_0,var_sumstat_type_0,var_sumstat_1,var_sumstat_type_1,var_format_type,var_val_range_min,var_val_range_max
836,DANE-DIMPE-EAM-2022,c3r9pt,V98,0,8,Otros gastos del personal no incluidos antes  - Producción  - Profesional Tecnólogo o Técnico,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Otros gastos del personal no incluidos antes  - Producción  - Profesional Tecnólogo o Técnico,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,3772179
836,DANE-DIMPE-EAM-2022,c4r1c1,V10,0,8,"Propietarios, socios y familiares (sin remuneración fija) Mujer - Producción - Obrero -Nacional",El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,"Propietarios, socios y familiares (sin remuneración fija) Mujer - Producción - Obrero -Nacional",Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,4
836,DANE-DIMPE-EAM-2022,c4r1c10n,V57,0,8,Total Personal Ocupado  - Hombre -  Producción - Producción - Profesional Tecnólogo o Técnico  - Nacional,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Total Personal Ocupado  - Hombre -  Producción - Producción - Profesional Tecnólogo o Técnico  - Nacional,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,507
836,DANE-DIMPE-EAM-2022,c4r1c1n,V6,0,8,"Propietarios, socios y familiares (sin remuneración fija) Mujer - Producción - Profesional Tecnólogo o Técnico -Nacional",El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,"Propietarios, socios y familiares (sin remuneración fija) Mujer - Producción - Profesional Tecnólogo o Técnico -Nacional",Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,5
836,DANE-DIMPE-EAM-2022,c4r1c2,V11,0,8,"Propietarios, socios y familiares (sin remuneración fija) Hombre - Producción - Obrero -Nacional",El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,"Propietarios, socios y familiares (sin remuneración fija) Hombre - Producción - Obrero -Nacional",Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,4
836,DANE-DIMPE-EAM-2022,c4r1c2n,V7,0,8,"Propietarios, socios y familiares (sin remuneración fija) Hombre - Producción - Profesional Tecnólogo o Técnico -Nacional",El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,"Propietarios, socios y familiares (sin remuneración fija) Hombre - Producción - Profesional Tecnólogo o Técnico -Nacional",Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,4
836,DANE-DIMPE-EAM-2022,c4r1c3,V12,0,8,"Propietarios, socios y familiares (sin remuneración fija) Mujer - Administrativo",El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,"Propietarios, socios y familiares (sin remuneración fija) Mujer - Administrativo",Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,6
836,DANE-DIMPE-EAM-2022,c4r1c3n,V16,0,8,Personal permanente (contrato a término indefinido) Mujer - Producción - Profesional Tecnólogo o Técnico -Nacional,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Personal permanente (contrato a término indefinido) Mujer - Producción - Profesional Tecnólogo o Técnico -Nacional,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,188
836,DANE-DIMPE-EAM-2022,c4r1c4,V13,0,8,"Propietarios, socios y familiares (sin remuneración fija) Hombre - Administrativo",El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,"Propietarios, socios y familiares (sin remuneración fija) Hombre - Administrativo",Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,6
836,DANE-DIMPE-EAM-2022,c4r1c4n,V17,0,8,Personal permanente (contrato a término indefinido) Hombre - Producción - Profesional Tecnólogo o Técnico -Nacional,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Personal permanente (contrato a término indefinido) Hombre - Producción - Profesional Tecnólogo o Técnico -Nacional,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,314
836,DANE-DIMPE-EAM-2022,c4r1c5n,V26,0,8,Temporal contratado directamente por el establecimiento - Mujer  - Producción- Profesional Tecnólogo o Técnico - Nacional,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Temporal contratado directamente por el establecimiento - Mujer  - Producción- Profesional Tecnólogo o Técnico - Nacional,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,518
836,DANE-DIMPE-EAM-2022,c4r1c6n,V27,0,8,Temporal contratado directamente por el establecimiento - Hombre  - Producción- Profesional Tecnólogo o Técnico - Nacional,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Temporal contratado directamente por el establecimiento - Hombre  - Producción- Profesional Tecnólogo o Técnico - Nacional,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,466
836,DANE-DIMPE-EAM-2022,c4r1c7n,V36,0,8,Temporal contratado  a través de empresas especializadas - Mujer  - Producción- Profesional Tecnólogo o Técnico - Nacional,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Temporal contratado  a través de empresas especializadas - Mujer  - Producción- Profesional Tecnólogo o Técnico - Nacional,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,68
836,DANE-DIMPE-EAM-2022,c4r1c8n,V37,0,8,Temporal contratado  a través de empresas especializadas - Hombre  - Producción- Profesional Tecnólogo o Técnico - Nacional,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Temporal contratado  a través de empresas especializadas - Hombre  - Producción- Profesional Tecnólogo o Técnico - Nacional,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,174
836,DANE-DIMPE-EAM-2022,c4r1c9n,V56,0,8,Total Personal Ocupado  - Mujer -  Producción - Producción - Profesional Tecnólogo o Técnico - Nacional,El acceso a microdatos y Mam-up se considera como de tratamiento especial respecto a la reserva estadística por tanto estará sujeto a la reglamentación que para el efecto defina el Comité de Aseguramiento de la reserva estadística. Resolución 173 de 2008,Total Personal Ocupado  - Mujer -  Producción - Producción - Profesional Tecnólogo o Técnico - Nacional,Está conformado por establecimientos industriales residentes en territorio nacional con 10 o más personas ocupadas y/o un valor de producción dado para el año de referencia.,I,0,vald,0,invd,numeric,0,518
